trial_index,arm_name,metric_name,mean,sem,step,job_id,generation_node,status,angularVelocity,nRotorBlades,rotorBladeRadius,rotorBladeHeight,rotorBladeTiltAngle,case_path
37,37_0,PowerConsumption,-0.000933365,,0.0,2539547,BoTorch,COMPLETED,20,5,0.012572829818752906,0.03696101669980813,7.132062017032635,/tmp/data/trials/ThermalMixer_trial_69ab7c58
35,35_0,BladeDurability,0.00395966,,0.0,2538295,BoTorch,COMPLETED,40,5,0.01,0.04231783331378968,7.762899959930828,/tmp/data/trials/ThermalMixer_trial_d24c57d1
35,35_0,MixingQuality,1.33198,,0.0,2538295,BoTorch,COMPLETED,40,5,0.01,0.04231783331378968,7.762899959930828,/tmp/data/trials/ThermalMixer_trial_d24c57d1
35,35_0,PowerConsumption,-0.00192269,,0.0,2538295,BoTorch,COMPLETED,40,5,0.01,0.04231783331378968,7.762899959930828,/tmp/data/trials/ThermalMixer_trial_d24c57d1
38,38_0,BladeDurability,0.00385376,,0.0,2541076,BoTorch,COMPLETED,19,5,0.012416781855146556,0.03,7.32054260559229,/tmp/data/trials/ThermalMixer_trial_6b20a078
38,38_0,MixingQuality,1.24324,,0.0,2541076,BoTorch,COMPLETED,19,5,0.012416781855146556,0.03,7.32054260559229,/tmp/data/trials/ThermalMixer_trial_6b20a078
38,38_0,PowerConsumption,-0.000962136,,0.0,2541076,BoTorch,COMPLETED,19,5,0.012416781855146556,0.03,7.32054260559229,/tmp/data/trials/ThermalMixer_trial_6b20a078
39,39_0,BladeDurability,0.004139,,0.0,2541550,BoTorch,COMPLETED,40,5,0.01,0.05,7.42511871225813,/tmp/data/trials/ThermalMixer_trial_d1296862
39,39_0,MixingQuality,1.36802,,0.0,2541550,BoTorch,COMPLETED,40,5,0.01,0.05,7.42511871225813,/tmp/data/trials/ThermalMixer_trial_d1296862
39,39_0,PowerConsumption,-0.00192152,,0.0,2541550,BoTorch,COMPLETED,40,5,0.01,0.05,7.42511871225813,/tmp/data/trials/ThermalMixer_trial_d1296862
40,40_0,BladeDurability,0.00413712,,0.0,2541854,BoTorch,COMPLETED,40,5,0.017440260977227794,0.03,7.056560054417837,/tmp/data/trials/ThermalMixer_trial_9bf27881
40,40_0,MixingQuality,1.08683,,0.0,2541854,BoTorch,COMPLETED,40,5,0.017440260977227794,0.03,7.056560054417837,/tmp/data/trials/ThermalMixer_trial_9bf27881
40,40_0,PowerConsumption,-0.00180547,,0.0,2541854,BoTorch,COMPLETED,40,5,0.017440260977227794,0.03,7.056560054417837,/tmp/data/trials/ThermalMixer_trial_9bf27881
41,41_0,BladeDurability,0.00370313,,0.0,2542608,BoTorch,COMPLETED,28,5,0.01,0.03,6.920503687476242,/tmp/data/trials/ThermalMixer_trial_3c7a3a13
41,41_0,MixingQuality,1.21884,,0.0,2542608,BoTorch,COMPLETED,28,5,0.01,0.03,6.920503687476242,/tmp/data/trials/ThermalMixer_trial_3c7a3a13
41,41_0,PowerConsumption,-0.0014247,,0.0,2542608,BoTorch,COMPLETED,28,5,0.01,0.03,6.920503687476242,/tmp/data/trials/ThermalMixer_trial_3c7a3a13
42,42_0,BladeDurability,0.004521,,0.0,2543703,BoTorch,COMPLETED,40,5,0.019625425097022035,0.03617056056952725,7.75036633222504,/tmp/data/trials/ThermalMixer_trial_90875602
42,42_0,MixingQuality,0.813408,,0.0,2543703,BoTorch,COMPLETED,40,5,0.019625425097022035,0.03617056056952725,7.75036633222504,/tmp/data/trials/ThermalMixer_trial_90875602
42,42_0,PowerConsumption,-0.00189264,,0.0,2543703,BoTorch,COMPLETED,40,5,0.019625425097022035,0.03617056056952725,7.75036633222504,/tmp/data/trials/ThermalMixer_trial_90875602
43,43_0,BladeDurability,0.00411533,,0.0,2544687,BoTorch,COMPLETED,40,5,0.016991601481016888,0.03,6.874565181065073,/tmp/data/trials/ThermalMixer_trial_5e4a2036
